Name	Category	Latitude	Longitude	newType
T-Mobile	Cell phone store	42.1727845	-72.577538	Shop & Service
Perfume Palace	Perfume store	41.549683200000004	-73.0255099	Shop & Service
Perfume Palace Inc.	Store	40.7059865	-73.794212	Shop & Service
Pro Fix Wireless	Mobile phone repair shop	41.7508501	-71.2270944	Shop & Service
ProFix Wireless	Cell phone store	42.356469	-72.54774	Shop & Service
ProFix - Phone,Tablet Repair Service	Phone repair service	41.549415	-73.025557	Shop & Service
Cracked Solution LLC	Cell phone store	42.356402	-72.5477785	Shop & Service
ProFix Wireless / iPhone Repair / iPad Repair / Laptop Computer	Mobile phone repair shop	36.820384600000004	-76.1232159	Shop & Service
Cell Pro Fix	Mobile phone repair shop	39.07628029999999	-77.4837754	Shop & Service
Cell Pro Fix	Electronics repair shop	39.4797193	-76.6431161	Shop & Service
Pro Fix Phone Repair	Mobile phone repair shop	42.8121224	-85.7279359	Shop & Service
The FIX - Brass Mill Center	Phone repair service	41.549412	-73.02545	Shop & Service
Protection Glass repair service	Phone repair service	41.549391	-73.0255668	Shop & Service
South Campus Dining Hall	Food court	41.8038695	-72.2484725	Outdoors & Recreation
Rutland	Vermont 05701	43.610623700000005	-72.9726065	Outdoors & Recreation
Department of Pharmaceutical Sciences	University department	41.8100354	-72.2550659	Outdoors & Recreation
Department of Physiology and Neurobiology	University department	41.810036	-72.255068	Outdoors & Recreation
Department of Pharmacy Practice	University	41.810036	-72.2550669	College & University
Henry Ruthven Monteith Building	University department	41.80705570000001	-72.2493271	Outdoors & Recreation
Fairfield Way	Mansfield, CT 06269	41.807274	-72.2525079	Outdoors & Recreation
Doc Popcorn	Popcorn store	41.548914	-73.024568	Shop & Service
Doc Popcorn	Popcorn store	42.222632899999994	-71.0238456	Shop & Service
Dippin’ Dots & Doc Popcorn: Tanger Outlet Mall at Foxwoods	Ice cream shop	41.474707	-71.960929	Shop & Service
Doc Popcorn At The Mills At Jersey Gardens	Popcorn store	40.659231	-74.1702459	Shop & Service
Doc Popcorn	Popcorn store	40.581990399999995	-74.1660708	Shop & Service
Foot Locker	Shoe store	41.8062234	-72.5457417	Shop & Service
Foot Locker	Shoe store	42.2024925	-71.8352676	Shop & Service
Foot Locker	Shoe store	41.724732	-71.4769742	Shop & Service
Foot Locker	Shoe store	42.167630200000005	-72.6413569	Shop & Service
Foot Locker	Shoe store	41.7229484	-72.7633632	Shop & Service
Foot Locker	Shoe store	41.828233000000004	-71.416275	Shop & Service
Foot Locker	Shoe store	42.296693299999994	-71.8009839	Shop & Service
Foot Locker	Shoe store	41.977089	-71.33408	Shop & Service
Foot Locker	Shoe store	41.551195299999996	-72.8079498	Shop & Service
Foot Locker	Shoe store	42.3008066	-71.3841354	Shop & Service
Foot Locker	Shoe store	42.52842879999999	-71.7411407	Shop & Service
Foot Locker	Shoe store	41.723094200000006	-72.7617619	Shop & Service
Foot Locker	Shoe store	41.5488169	-73.0246344	Shop & Service
Foot Locker	Shoe store	41.2939306	-72.8990735	Shop & Service
Foot Locker	Shoe store	41.305299299999994	-72.9250655	Shop & Service
Foot Locker	Shoe store	41.64137	-70.9907639	Shop & Service
Foot Locker	Shoe store	42.35629829999999	-71.0598385	Shop & Service
Foot Locker	Shoe store	42.368195899999996	-71.0761754	Shop & Service
Foot Locker	Shoe store	42.3171184	-71.0656457	Shop & Service
Foot Locker	Shoe store	41.2362497	-73.0353162	Shop & Service
Kids Foot Locker	Shoe store	41.827241	-71.416633	Shop & Service
Kids Foot Locker	Shoe store	42.167630200000005	-72.6413569	Shop & Service
Kids Foot Locker	Shoe store	41.722995399999995	-72.763052	Shop & Service
Kids Foot Locker	Shoe store	41.548914	-73.024568	Shop & Service
Kids Foot Locker	Shoe store	42.22083189999999	-71.0252849	Shop & Service
Kids Foot Locker	Shoe store	41.2357111	-73.0361694	Shop & Service
Kids Foot Locker	Shoe store	42.3680092	-71.0763019	Shop & Service
Kids Foot Locker	Shoe store	41.641373200000004	-70.9907814	Shop & Service
Kids Foot Locker	Shoe store	42.4616831	-71.027743	Shop & Service
Kids Foot Locker	Shoe store	42.7022403	-71.4375662	Shop & Service
Kids Foot Locker	Shoe store	41.229341299999994	-73.2267736	Shop & Service
Kids Foot Locker	Shoe store	42.7673046	-71.2308602	Shop & Service
Kids Foot Locker	Shoe store	41.0522407	-73.5363833	Shop & Service
Kids Foot Locker	Shoe store	40.7412477	-73.2469103	Shop & Service
Kids Foot Locker	Shoe store	41.6268419	-73.921635	Shop & Service
Kids Foot Locker	Shoe store	41.031856	-73.7697343	Shop & Service
Kids Foot Locker	Shoe store	40.684107	-73.433966	Shop & Service
Kids Foot Locker	Shoe store	42.689226700000006	-73.8497927	Shop & Service
Kids Foot Locker	Shoe store	40.7377313	-73.6131232	Shop & Service
Kids Foot Locker	Shoe store	40.92656470000001	-73.8529946	Shop & Service
Bank of America ATM	ATM	41.740709	-72.1783727	Shop & Service
Bank of America ATM	ATM	41.805440999999995	-72.2429463	Shop & Service
Bank of America ATM	ATM	41.824634	-72.2715842	Shop & Service
Bank of America ATM	ATM	41.7227834	-72.2365641	Shop & Service
Bank of America ATM	ATM	41.9173692	-71.9085018	Shop & Service
Bank of America (with Drive-thru ATM)	Bank	41.80872279999999	-71.8789254	Shop & Service
Bank of America (with Drive-thru services)	Bank	41.7218685	-72.237932	Shop & Service
Bank of America ATM	ATM	41.6610288	-72.35678	Shop & Service
Bank of America ATM	ATM	41.8087118	-71.8789508	Shop & Service
Bank of America ATM	ATM	41.8259586	-72.4961468	Shop & Service
Bank of America ATM	ATM	41.769925	-72.5205159	Shop & Service
Bank of America ATM	ATM	41.571209700000004	-72.3352055	Shop & Service
Bank of America ATM	ATM	42.115326399999994	-72.1079441	Shop & Service
Bank of America (with Drive-thru ATM)	Bank	41.5480833	-72.0934014	Shop & Service
Bank of America (with Drive-thru ATM)	Bank	41.794826	-72.5219899	Shop & Service
Bank of America ATM (Drive-thru)	ATM	41.8044287	-72.5617854	Shop & Service
Bank of America (with Drive-thru ATM)	Bank	41.5161408	-72.0996342	Shop & Service
Bank of America (with Drive-thru ATM)	Bank	41.7802644	-72.5392936	Shop & Service
Bank of America ATM	ATM	41.956934499999996	-71.7032089	Shop & Service
Bank of America ATM	ATM	42.0596554	-72.4420996	Shop & Service
One Touch Repair LLC	Computer repair service	41.548914	-73.024568	Shop & Service
GIFT Street Wear	Men's clothing store	41.548914	-73.024568	Shop & Service
C V Sportswear LLC	Water sports equipment rental service	41.5489141	-73.0245679	Travel & Transport
Photos by Us	Photographer	41.5489141	-73.0245679	Shop & Service
Lids	Hat shop	41.8062234	-72.5457417	Shop & Service
Lids	Hat shop	41.4763404	-71.9620183	Shop & Service
Lids	Hat shop	42.202342200000004	-71.8341963	Shop & Service
Lids	Hat shop	41.3746826	-72.1441734	Shop & Service
Lids	Hat shop	41.8276862	-71.4164503	Shop & Service
Lids	Hat shop	42.167630200000005	-72.6413569	Shop & Service
Lids	Hat shop	41.9461289	-71.3498988	Shop & Service
Lids	Hat shop	42.037659600000005	-71.3515873	Shop & Service
Lids	Hat shop	42.3556825	-71.6128566	Shop & Service
Lids	Hat shop	42.3009671	-71.3824022	Shop & Service
Lids	Hat shop	41.548914	-73.024568	Shop & Service
Lids	Hat shop	42.2218549	-71.0250925	Shop & Service
Lids	Hat shop	42.0955793	-71.0517616	Shop & Service
Lids	Hat shop	42.368381899999996	-71.0759296	Shop & Service
Lids	Hat shop	42.483158700000004	-71.213775	Shop & Service
Lids	Hat shop	41.641703799999995	-70.9911004	Shop & Service
Lids	Hat shop	41.235993799999996	-73.0355424	Shop & Service
Lids	Hat shop	42.222066399999996	-71.0237194	Shop & Service
Lids	Hat shop	42.461133700000005	-71.0275368	Shop & Service
Lids	Hat shop	42.7007239	-71.4370786	Shop & Service
Adirondack Chairs Waterbury	Outdoor furniture store	41.548914	-73.024568	Shop & Service
Deck Boxes To Go	Outdoor furniture store	45.597767100000006	-127.2696988	Shop & Service
Baldwin Lawn Furniture and Pergolas LLC	Outdoor furniture store	41.544391999999995	-72.685085	Shop & Service
Porch & Patio	Outdoor furniture store	41.2622813	-73.0076557	Shop & Service
Adirondack Chairs Hartford	Outdoor furniture store	41.7317848	-72.697362	Shop & Service
Adirondack Chairs New Haven	Outdoor furniture store	41.2957153	-72.9199495	Shop & Service
Old Hickory Furniture of Connecticut	Outdoor furniture store	41.4028866	-72.6046285	Shop & Service
New England Patio & Hearth	Outdoor furniture store	41.6965003	-72.6571586	Shop & Service
THE OUTDOOR KITCHEN DESIGN STORE by Preferred Properties	Kitchen furniture store	41.540859399999995	-72.8924501	Shop & Service
Adirondack Chairs Bridgeport	Outdoor furniture store	41.2238046	-73.2087057	Shop & Service
New England Patio & Hearth	Outdoor furniture store	41.823462	-72.878414	Shop & Service
The Home Depot	Home improvement store	41.5480941	-73.041888	Shop & Service
Adirondack Chairs Stamford	Outdoor furniture store	41.09355120000001	-73.5174158	Shop & Service
Ashley homestore outlet	Furniture store	41.56690089999999	-73.0073571	Shop & Service
Schmidts & Serafines True Value	Hardware store	41.583659499999996	-73.0383601	Travel & Transport
Adirondack Chairs Springfield	Outdoor furniture store	42.085568	-72.5588396	Shop & Service
Maddie's Porch - Outdoor Teak Furniture	Outdoor furniture store	41.1405251	-73.5776684	Shop & Service
Pine Creek Structures	Portable building manufacturer	41.6053196	-72.7503668	Travel & Transport
H and H Outdoor Accents	Outdoor furniture store	41.9577861	-72.3113454	Shop & Service
Patio.com	Outdoor furniture store	41.13858270000001	-73.3335309	Shop & Service
Art Manifest Station	Tattoo and piercing shop	41.548914	-73.024568	Travel & Transport
iDoctor Kiosk - Smartphone Repair Experts	Mobile phone repair shop	41.8063291	-72.5456615	Shop & Service
Manchester Phone Repair Services - Lifetime Warranty	Phone repair service	41.8063291	-72.5456615	Shop & Service
Phone Repair Services - Lifetime Warranty	Phone repair service	41.548914	-73.024568	Shop & Service
Charleys Philly Steaks	Cheesesteak restaurant	41.8062234	-72.5457417	Food
Charleys Philly Steaks	Cheesesteak restaurant	41.3746826	-72.1441734	Food
Charleys Philly Steaks	Cheesesteak restaurant	41.7256256	-71.4790271	Food
Charleys Philly Steaks	Cheesesteak restaurant	41.827304999999996	-71.4167518	Food
Charleys Philly Steaks	Cheesesteak restaurant	42.167630200000005	-72.6413569	Food
Charleys Philly Steaks	Cheesesteak restaurant	41.5506526	-72.8065764	Food
Charleys Philly Steaks	Cheesesteak restaurant	41.946634700000004	-71.3499846	Food
Charleys	Cheesesteak restaurant	42.3008066	-71.3841354	Food
Charleys Philly Steaks	Cheesesteak restaurant	42.3386237	-71.1072353	Food
Charleys Philly Steaks	Cheesesteak restaurant	42.093830100000005	-71.0534923	Food
Charleys Philly Steaks	Cheesesteak restaurant	42.3558635	-71.0604975	Food
Charleys Philly Steaks	Cheesesteak restaurant	42.4822898	-71.2135439	Food
Charley's Philly Steaks	Cheesesteak restaurant	42.368195899999996	-71.0761754	Food
Charleys Philly Steaks	Cheesesteak restaurant	42.2220924	-71.024216	Food
Charleys Philly Steaks	Cheesesteak restaurant	41.229341299999994	-73.2267736	Food
Charleys Philly Steaks	Cheesesteak restaurant	42.701017	-71.4369865	Food
Charleys Philly Steaks	Cheesesteak restaurant	42.4606134	-71.027119	Food
Charleys Philly Steaks	Cheesesteak restaurant	41.9701326	-70.7156745	Food
Charleys Philly Steaks	Cheesesteak restaurant	40.9218422	-72.7135758	Food
Charleys Philly Steaks	Cheesesteak restaurant	42.5396335	-70.943273	Food
Cinnabon	Bakery	41.4762968	-71.9620542	Food
Cinnabon	Bakery	41.723094200000006	-72.7617619	Food
Cinnabon	Bakery	42.3563974	-71.6126715	Food
Cinnabon	Bakery	41.548914	-73.024568	Food
Cinnabon	Bakery	41.236614	-73.0362329	Food
Cinnabon	Bakery	41.2369247	-73.0224107	Food
Cinnabon	Bakery	41.2298302	-73.2263009	Food
Cinnabon	Bakery	41.3806589	-73.4807815	Food
Cinnabon	Bakery	42.9554768	-71.4325338	Food
Cinnabon	Bakery	40.8659362	-73.130527	Food
Cinnabon	Bakery	41.097054799999995	-73.9563197	Food
Cinnabon	Bakery	41.0315317	-73.7694815	Food
Cinnabon	Bakery	40.864233399999996	-73.8278155	Food
Cinnabon	Bakery	40.773303600000006	-73.5316509	Food
Cinnabon	Bakery	41.3285755	-73.807682	Food
Brow Bar Threading Salon	Beauty salon	41.548914	-73.024568	Shop & Service
Threading Brow Bar - Stamford, CT	Beauty salon	41.05285	-73.536672	Shop & Service
A&R Ink House /	Tattoo and piercing shop	41.548914	-73.024568	Travel & Transport
Sicilian Delight	Italian restaurant	41.548914	-73.024568	Outdoors & Recreation
Sicilian Delight	Pizza restaurant	41.6254867	-73.9209594	Food
Sicilian Delight	Pizza restaurant	41.452477	-74.368671	Food
Sicilian Delight	Italian restaurant	43.0824138	-75.3155692	Outdoors & Recreation
All In Adventures Escape Rooms	Escape room center	41.80687	-72.5459	Shop & Service
All In Adventures Escape Rooms	Escape room center	42.1671143	-72.6411408	Shop & Service
All In Adventures Escape Rooms	Escape room center	41.548914	-73.024568	Shop & Service
All in Adventures Escape Rooms	Escape room center	42.356414	-72.546963	Shop & Service
All In Adventures Escape Rooms	Escape room center	41.3288494	-73.8088193	Shop & Service
All In Adventures Escape Rooms	Escape room center	41.2349763	-73.0370911	Shop & Service
All In Adventures Escape Rooms	Escape room center	42.688192799999996	-73.8481333	Shop & Service
All In Adventures Escape Rooms	Escape room center	40.555938299999994	-74.2975664	Shop & Service
Escape The Mystery Room	Escape room center	41.945643	-71.349778	Shop & Service
All In Adventures Escape Rooms	Escape room center	40.4235756	-74.3827529	Shop & Service
AdventurEscape Premium Escape Rooms	Escape room center	41.9224222	-72.6692583	Shop & Service
All In Adventures Escape Rooms	Escape room center	40.824463	-76.849348	Shop & Service
All In Adventures Escape Rooms	Escape room center	39.374715	-76.468394	Shop & Service
Tasty Pastry LLC	Bakery	41.548914	-73.024568	Food
Southington	Connecticut	41.5964869	-72.8776013	Outdoors & Recreation
Milldale	Southington, CT	41.566998100000006	-72.8990595	Outdoors & Recreation
The Graduate School and Office for Sponsored Programs	University	41.8059265	-72.2519698	College & University
Graduate School of Oceanography	School	41.4921843	-71.4224687	Professional & Other Places
Graduate School of Arts and Sciences	Graduate school	42.372708	-71.1188362	Professional & Other Places
Graduate School of Arts and Sciences	Graduate school	42.3501634	-71.1051613	Professional & Other Places
Yale Graduate School of Arts and Sciences	Graduate school	41.3115038	-72.9240457	Professional & Other Places
Boston Graduate School of Psychoanalysis	Graduate school	42.3392954	-71.1330411	Professional & Other Places
Northeastern University: Graduate Studies	Graduate school	42.3395225	-71.0878997	Professional & Other Places
The Graduate School - Montclair State University	Graduate school	40.8623185	-74.1981614	Professional & Other Places
Princeton University Graduate School	Graduate school	40.3476855	-74.6591541	Professional & Other Places
Springfield College School of Social Work	Graduate school	42.094660100000006	-72.5501172	Professional & Other Places
Brandeis University Graduate School of Arts and Sciences	Graduate school	42.36777670000001	-71.2577821	Professional & Other Places
UNH Graduate School	Graduate school	43.1360526	-70.9323638	Professional & Other Places
The Conway School | Graduate Program in Sustainable Landscape Planning & Design	Graduate school	42.313782	-72.6487104	Professional & Other Places
Marlboro College Graduate School	College	42.84980529999999	-72.5560751	College & University
Keller Graduate School of Management- Paramus Center	Graduate school	40.9192922	-74.0647575	Professional & Other Places
McDougal Graduate Student Center	Graduate school	41.3157232	-72.9242711	Professional & Other Places
Graduate School of Architecture, Planning and Preservation	Graduate school	40.8082895	-73.9609729	Professional & Other Places
Rutgers Graduate School of Education (GSE)	Graduate school	40.5014369	-74.44724	Professional & Other Places
Graduate School of Social Service	Graduate school	40.7706203	-73.9852917	Professional & Other Places
Relay Graduate School of Education	Graduate school	40.7058607	-74.0135126	Professional & Other Places
Smith College School for Social Work	Graduate school	42.3171969	-72.6365119	Professional & Other Places
UConn Rainbow Center	Student union	41.8070508	-72.2546431	Professional & Other Places
University of Connecticut Club Sports Complex	Sports complex	41.8071596	-72.254717	Travel & Transport
WHUS Radio	Radio broadcaster	41.8071153	-72.2547242	Travel & Transport
One Plate Two Plates	Restaurant	41.8068455	-72.2544663	Food
